기준일,시장구분,시가,고가,저가,종가,수정주가,거래량,거래대금,시가총액,외국인시가총액,PER,FPER,PBR,DY,created_at,updated_at,신용잔고,예탁금
2013-10-28,KOSDAQ,536.38,536.77,533.96,534.98,,331982016,1544890,125155000,12451300,,,,,,,2136790,15585800
2013-10-28,KOSPI,2037.28,2048.14,2030.9,2048.14,,257528000,3938570,1199879940,428063008,,,,,,,2395060,15585800
2013-10-29,KOSDAQ,535.9,536.19,533.47,533.91,,328172992,1596420,125050000,12447400,,,,,,,2139020,16493400
2013-10-29,KOSPI,2046.67,2053.78,2039.46,2051.76,,307654016,3634700,1202189950,429198016,,,,,,,2409520,16493400
2013-10-30,KOSDAQ,535.98,538.08,535,537.68,,347654016,1655730,125923000,12572500,,,,,,,2141980,15796900
2013-10-30,KOSPI,2055,2059.58,2043.93,2059.58,,263428992,4219980,1210749950,431817984,,,,,,,2424770,15796900
2013-10-31,KOSDAQ,537.71,537.71,532.44,532.44,,313108000,1704630,125207000,12439400,,,,,,,2151430,15250900
2013-10-31,KOSPI,2050.96,2055.59,2030.09,2030.09,,254504000,4547710,1193779970,425104992,,,,,,,2417030,15250900
2013-11-01,KOSDAQ,533.9,534.87,533.41,534.74,,366454016,1751720,125752000,12446100,,,,,,,2160080,16558800
2013-11-01,KOSPI,2037.25,2041.23,2030.57,2039.42,,294190016,3657010,1199510020,428340992,,,,,,,2418850,16558800
2013-11-04,KOSDAQ,536.21,536.46,533.63,533.64,,310688000,1596180,125502000,12338200,,,,,,,2154560,15701700
2013-11-04,KOSPI,2035.08,2035.84,2022.91,2025.17,,235243008,3529050,1191459970,425014016,,,,,,,2419440,15701700
2013-11-05,KOSDAQ,535,535.22,528.24,528.73,,326606016,1501810,124469000,12217700,,,,,,,2162520,15198200
2013-11-05,KOSPI,2027.62,2029.6,2010.2,2013.93,,257824000,3560410,1184950020,422895008,,,,,,,2411410,15198200
2013-11-06,KOSDAQ,528.75,529.89,525.89,525.99,,319359008,1522090,123886000,12082700,,,,,,,2170160,15269500
2013-11-06,KOSPI,2015.32,2023.52,2011.41,2013.67,,273687008,3985660,1185250050,422304992,,,,,,,2428660,15269500
2013-11-07,KOSDAQ,527.91,527.91,520.21,520.65,,344484000,1640120,122658000,11915800,,,,,,,2163620,14667700
2013-11-07,KOSPI,2014.85,2017.55,2000.6,2004.04,,310947008,3714060,1179660030,420489984,,,,,,,2443110,14667700
2013-11-08,KOSDAQ,517.02,521.06,515.61,515.74,,311360992,1479150,121580000,11822400,,,,,,,2163850,14606900
2013-11-08,KOSPI,1987.21,1998.59,1984.86,1984.87,,287308992,4559410,1168530050,415432992,,,,,,,2450990,14606900
2013-11-11,KOSDAQ,517.37,517.92,502.44,502.94,,364343008,1834820,118641000,11624600,,,,,,,2147480,14673600
2013-11-11,KOSPI,1995.86,1995.86,1973.05,1977.3,,286216992,3410520,1164300030,415472992,,,,,,,2462320,14673600
2013-11-12,KOSDAQ,504.13,510.73,504.13,510.73,,288488000,1378630,120440000,11853300,,,,,,,2130580,14764500
2013-11-12,KOSPI,1983.94,2000.41,1983.89,1995.48,,247355008,3247240,1175660030,420209984,,,,,,,2455850,14764500
2013-11-13,KOSDAQ,511.62,512.83,504.92,505.6,,298350016,1326540,119310000,11738200,,,,,,,2102260,14550900
2013-11-13,KOSPI,1993.16,1993.16,1963.56,1963.56,,251536992,3512880,1156390020,412192000,,,,,,,2426090,14550900
2013-11-14,KOSDAQ,509.35,511.89,506.85,511.75,,275824000,1332870,120734000,11938600,,,,,,,2087010,14751700
2013-11-14,KOSPI,1980.2,1981.89,1963.42,1967.56,,323107008,3810480,1159170050,413283008,,,,,,,2414240,14751700
2013-11-15,KOSDAQ,514.07,514.67,512,512.74,,313006016,1404340,120952000,11946700,,,,,,,2076450,14797700
2013-11-15,KOSPI,1980.99,2006.31,1980.99,2005.64,,264691008,3714810,1181430020,422076000,,,,,,,2419910,14797700
2013-11-18,KOSDAQ,515.22,515.22,508.98,509.54,,290392000,1471100,120270000,11891600,,,,,,,2071640,14201300
2013-11-18,KOSPI,2014.24,2018.17,2009.76,2010.81,,313967008,3090010,1185240060,424100000,,,,,,,2430630,14201300
2013-11-19,KOSDAQ,509.27,510.67,504.05,505.5,,300518016,1610450,119514000,11843900,,,,,,,2067250,14096800
2013-11-19,KOSPI,2009.95,2033.91,2009.47,2031.64,,402796000,4303730,1197410050,428820992,,,,,,,2425320,14096800
2013-11-20,KOSDAQ,506.15,507.09,504.03,504.16,,237711008,1162320,119195000,11777900,,,,,,,2063560,14623700
2013-11-20,KOSPI,2028.34,2029.61,2010.74,2017.24,,334803008,4465360,1188359940,424576992,,,,,,,2411940,14623700
2013-11-21,KOSDAQ,504.87,504.89,499.99,501.05,,244894000,1120270,118499000,11714500,,,,,,,2051070,14555800
2013-11-21,KOSPI,2013.71,2013.71,1985.65,1993.78,,292665984,3323340,1174749950,418987008,,,,,,,2381120,14555800
2013-11-22,KOSDAQ,503.89,504.86,502.89,504.06,,265964992,1440210,119658000,11809300,,,,,,,2044570,14133200
2013-11-22,KOSPI,2002.15,2011.2,1992.48,2006.23,,350984992,3543780,1181440000,421148992,,,,,,,2385130,14133200
2013-11-25,KOSDAQ,505.78,508.31,505.68,507.76,,214715008,1081880,120523000,11948200,,,,,,,2037520,14361100
2013-11-25,KOSPI,2020,2031.11,2015.98,2015.98,,295512000,3117500,1187430020,423435008,,,,,,,2396670,14361100
2013-11-26,KOSDAQ,509.04,510.57,507.15,510.54,,259415008,1215070,121250000,11987500,,,,,,,2026400,14202000
2013-11-26,KOSPI,2008.19,2022.66,1998.9,2022.64,,275308992,3474550,1190620030,424716000,,,,,,,2388530,14202000
2013-11-27,KOSDAQ,511.88,513.64,510.25,511.65,,286752992,1198370,120762000,11918100,,,,,,,2024130,14106900
2013-11-27,KOSPI,2016.28,2028.81,2010.84,2028.81,,284075008,4006050,1194329980,426200992,,,,,,,2380770,14106900
2013-11-28,KOSDAQ,514.41,515.75,513.82,515.52,,299590016,1428660,121679000,12070400,,,,,,,2028830,14272600
2013-11-28,KOSPI,2039.73,2047.66,2037.73,2045.77,,276271008,4118740,1204600060,430543008,,,,,,,2383540,14272600
2013-11-29,KOSDAQ,517.61,518.19,514.55,517.06,,280428000,1313650,122120000,12107500,,,,,,,2035870,14552600
2013-11-29,KOSPI,2044.85,2050.7,2038.46,2044.87,,245371008,3429540,1204179970,430336000,,,,,,,2388190,14552600
2013-12-02,KOSDAQ,518.09,518.34,512.69,512.69,,287193984,1267840,121112000,12019400,,,,,,,2036660,14734200
2013-12-02,KOSPI,2050.45,2052.88,2029.1,2030.78,,229692000,3273690,1196240000,427811008,,,,,,,2371080,14734200
2013-12-03,KOSDAQ,512.22,513.13,507.36,508.16,,321166016,1414430,120185000,11884300,,,,,,,2044360,15119300
2013-12-03,KOSPI,2023.62,2028.07,2008.55,2009.36,,294947008,3753760,1184029950,423708992,,,,,,,2363560,15119300
2013-12-04,KOSDAQ,507.53,510.39,504.54,506.28,,301664000,1376990,119831000,11870500,,,,,,,2039700,14566700
2013-12-04,KOSPI,1998.69,2006.71,1986.8,1986.8,,230327008,3645120,1171090050,417988992,,,,,,,2386330,14566700
2013-12-05,KOSDAQ,507.32,508.3,504.7,506.32,,247184000,1152540,119849000,11817100,,,,,,,2032990,14154000
2013-12-05,KOSPI,1993.73,1994.32,1971.44,1984.77,,217668000,3420740,1169900030,417296000,,,,,,,2399040,14154000
2013-12-06,KOSDAQ,506.24,508.12,506.2,506.32,,294729984,1160800,119964000,11846400,,,,,,,2029020,13999200
2013-12-06,KOSPI,1982.99,1990.55,1980.4,1980.41,,201896992,3329450,1166680060,415995008,,,,,,,2425460,13999200
2013-12-09,KOSDAQ,508.89,509.53,502.22,502.23,,263247008,1179840,119014000,11745400,,,,,,,2024740,13737900
2013-12-09,KOSPI,2000.52,2003.97,1997.58,2000.38,,230268992,3066470,1178210050,420620000,,,,,,,2443300,13737900
2013-12-10,KOSDAQ,502.89,503.41,495.82,497.72,,304608992,1376920,117968000,11690100,,,,,,,2018980,13456400
2013-12-10,KOSPI,2000.03,2001.33,1989.41,1993.45,,200955008,3073440,1174579970,419376992,,,,,,,2435060,13456400
2013-12-11,KOSDAQ,497.27,500.64,494.39,494.78,,286344992,1179410,117289000,11659100,,,,,,,2005980,14054500
2013-12-11,KOSPI,1987.22,2000.15,1972.87,1977.97,,231374000,3519640,1166360060,416555008,,,,,,,2416980,14054500
2013-12-12,KOSDAQ,492.31,496,492.29,495.64,,283534016,1108980,117515000,11658500,,,,,,,1991180,14237300
2013-12-12,KOSPI,1966.44,1970.51,1958.99,1967.93,,255084000,4082830,1161410050,414324000,,,,,,,2403090,14237300
2013-12-13,KOSDAQ,495.98,496.18,491.07,494.36,,269032000,1040070,117244000,11569200,,,,,,,1975240,14249500
2013-12-13,KOSPI,1963.04,1963.81,1947.44,1962.91,,234102000,3788320,1158230020,412430016,,,,,,,2400840,14249500
2013-12-16,KOSDAQ,495.75,496.16,488.19,488.19,,276803008,1095540,115824000,11407600,,,,,,,1967700,13496700
2013-12-16,KOSPI,1960.6,1970.25,1956.63,1961.15,,213506000,2987690,1157479940,412278016,,,,,,,2432350,13496700
2013-12-17,KOSDAQ,490.89,491.6,486.15,486.15,,282712992,1102140,115383000,11430900,,,,,,,1962380,13630500
2013-12-17,KOSPI,1977.94,1979.62,1962.22,1965.74,,253888000,3811260,1160169980,413022016,,,,,,,2430720,13630500
2013-12-18,KOSDAQ,486.83,489.26,483.81,485.65,,291924992,1240900,115245000,11436200,,,,,,,1950980,13440200
2013-12-18,KOSPI,1971.85,1982.42,1966.18,1974.63,,258664000,3877240,1165260030,414510016,,,,,,,2412270,13440200
2013-12-19,KOSDAQ,489.83,490.22,483.32,484.17,,275566016,1092060,115022000,11357300,,,,,,,1930890,13052000
2013-12-19,KOSPI,1996.79,1997.02,1969.95,1975.65,,255816992,3869650,1166220030,415727008,,,,,,,2389600,13052000
2013-12-20,KOSDAQ,484.77,488.41,483.84,488.41,,265876000,1036530,116742000,11552800,,,,,,,1918760,13529000
2013-12-20,KOSPI,1973.12,1984.44,1972.59,1983.35,,247064992,3266870,1171120000,417127008,,,,,,,2386130,13529000
2013-12-23,KOSDAQ,490.32,490.96,489.4,489.63,,254498000,969372,116975000,11581000,,,,,,,1909770,13617900
2013-12-23,KOSPI,1993.45,2000.07,1989,1996.89,,222998000,3233610,1178969980,419927008,,,,,,,2360480,13617900
2013-12-24,KOSDAQ,491.53,491.87,490.1,491.08,,267958000,984187,117360000,11635400,,,,,,,1906730,13721000
2013-12-24,KOSPI,2000.24,2007.34,1994.34,2001.59,,214694000,3263760,1181159940,419091008,,,,,,,2350630,13721000
2013-12-26,KOSDAQ,492.93,493.01,488.86,488.87,,276931008,1088060,116854000,11556700,,,,,,,1902110,13812900
2013-12-26,KOSPI,2004.25,2009.96,1997.34,1999.3,,230531008,3269850,1179609980,418041984,,,,,,,2354290,13812900
2013-12-27,KOSDAQ,490.02,496.8,489.53,496.77,,262318000,1010930,118530000,11718800,,,,,,,1902650,14276800
2013-12-27,KOSPI,1994.05,2004.55,1987.58,2002.28,,207767008,2953690,1181350020,417876992,,,,,,,2337100,14276800
2013-12-30,KOSDAQ,498.41,500.05,497.54,499.99,,234608000,992814,119293000,11774200,,,,,,,1893170,14208900
2013-12-30,KOSPI,2004.32,2011.34,1998.61,2011.34,,172231008,3261550,1185970050,418753984,,,,,,,2300590,14208900
2013-12-31,KOSDAQ,,,,,,,,,,,,,,,,1892140,13900400
2013-12-31,KOSPI,,,,,,,,,,,,,,,,2299690,13900400
2014-01-02,KOSDAQ,502.41,502.87,496.06,496.28,,264271008,1134130,118439000,11723700,,,,,,,1882220,16013200
2014-01-02,KOSPI,2013.11,2013.89,1967.19,1967.19,,207770000,4309770,1159890050,407771008,,,,,,,2289820,16013200
2014-01-03,KOSDAQ,496.67,499.33,493.79,499.33,,295100992,1282350,119288000,11881500,,,,,,,1885600,15815900
2014-01-03,KOSPI,1963.72,1964.63,1936.15,1946.14,,188528992,3997970,1147190020,402056000,,,,,,,2268400,15815900
2014-01-06,KOSDAQ,500.86,501.29,498.73,500.62,,288711008,1247220,119614000,11906000,,,,,,,1880800,14644300
2014-01-06,KOSPI,1947.62,1961.85,1943.74,1953.28,,193630000,3647070,1151820030,404460000,,,,,,,2303170,14644300
2014-01-07,KOSDAQ,500.42,505.02,500.42,504.86,,332452992,1304750,120773000,12112600,,,,,,,1882400,14144100
2014-01-07,KOSPI,1947.65,1965.74,1947.08,1959.44,,193027008,3686920,1155149950,405052000,,,,,,,2334330,14144100
2014-01-08,KOSDAQ,507.55,510.6,506.41,509.78,,368752000,1706750,121947000,12370400,,,,,,,1882050,13722100
2014-01-08,KOSPI,1965.5,1966.95,1950.02,1958.96,,217070000,4362640,1155340030,405137984,,,,,,,2332820,13722100
2014-01-09,KOSDAQ,511,512.3,510.54,511.6,,363961984,1537000,122429000,12430100,,,,,,,1889690,13614200
2014-01-09,KOSPI,1962.3,1964.59,1946.11,1946.11,,276401984,4700220,1147929980,401737984,,,,,,,2330590,13614200
2014-01-10,KOSDAQ,513.68,513.89,507.11,510.19,,399612992,1556090,122150000,12367200,,,,,,,1900470,13804400
2014-01-10,KOSPI,1949.53,1956.97,1931.16,1938.54,,262992992,4501000,1143200000,399567008,,,,,,,2329780,13804400
2014-01-13,KOSDAQ,511.59,513.76,511.59,512.92,,375911008,1538870,122801000,12429700,,,,,,,1902220,13982300
2014-01-13,KOSPI,1947.38,1954.07,1942.83,1948.92,,267942000,3356430,1148899970,402153984,,,,,,,2357620,13982300
2014-01-14,KOSDAQ,511.48,514.75,511.41,512.27,,410676000,1625770,122735000,12378300,,,,,,,1917690,14621000
2014-01-14,KOSPI,1942.79,1961.73,1939.31,1946.07,,244063008,3521770,1147399940,402320992,,,,,,,2382260,14621000
2014-01-15,KOSDAQ,515.56,516.28,514.12,515.97,,414457984,1872380,123326000,12532600,,,,,,,1927140,14197400
2014-01-15,KOSPI,1956.43,1956.84,1945.87,1953.28,,250867008,3831060,1150710020,402236992,,,,,,,2391340,14197400
2014-01-16,KOSDAQ,518.5,518.93,517.38,517.83,,404470016,1829230,123787000,12542600,,,,,,,1940700,13704500
2014-01-16,KOSPI,1957.91,1965.27,1955.79,1957.32,,379567008,3481410,1152870020,403046016,,,,,,,2396550,13704500
2014-01-17,KOSDAQ,519,519.15,515.44,518.1,,389352000,1759530,123882000,12585800,,,,,,,1948330,13456100
2014-01-17,KOSPI,1958.5,1962.64,1943.13,1944.48,,260911008,3334540,1145570050,400128000,,,,,,,2407380,13456100
2014-01-20,KOSDAQ,519.38,520.55,516.92,519.99,,357628992,1619970,124339000,12716600,,,,,,,1960010,13475800
2014-01-20,KOSPI,1945.99,1955.28,1934.38,1953.78,,279527008,2870460,1150710020,402287008,,,,,,,2399680,13475800
2014-01-21,KOSDAQ,521.26,521.49,519.66,520.99,,426380992,1963200,124628000,12768500,,,,,,,1964280,13622100
2014-01-21,KOSPI,1955.26,1965.43,1949.56,1963.89,,289327008,3344660,1156969980,404596000,,,,,,,2408560,13622100
2014-01-22,KOSDAQ,522.61,523.48,521.29,523.07,,428563008,1904680,125122000,12925000,,,,,,,1970030,14082600
2014-01-22,KOSPI,1960.46,1970.42,1959.57,1970.42,,243856992,3534710,1160860030,405897984,,,,,,,2406440,14082600
2014-01-23,KOSDAQ,524.91,526.82,522.72,522.72,,447489984,2084010,124996000,13016300,,,,,,,1973890,13960100
2014-01-23,KOSPI,1968.77,1969.04,1947.01,1947.59,,229384992,3510340,1147760000,400504000,,,,,,,2413730,13960100
2014-01-24,KOSDAQ,522.25,524,516.19,520.31,,356084000,1910890,124518000,13014100,,,,,,,1981180,13698800
2014-01-24,KOSPI,1941.55,1947.01,1924.49,1940.56,,279236992,4517690,1145069950,399816000,,,,,,,2401060,13698800
2014-01-27,KOSDAQ,509.12,511.38,507.48,507.51,,516999008,1700250,121534000,12661800,,,,,,,1972290,13986300
2014-01-27,KOSPI,1905.91,1918.68,1899.76,1910.34,,340432992,4415730,1126909950,393393984,,,,,,,2420670,13986300
2014-01-28,KOSDAQ,508.58,509.71,502.84,509.29,,453644000,1858880,121961000,12730500,,,,,,,1962710,14436500
2014-01-28,KOSPI,1907.18,1919.26,1904.05,1916.93,,270495008,4203370,1131139970,395248000,,,,,,,2423040,14436500
2014-01-29,KOSDAQ,512.13,515.25,512.13,515.2,,389475008,1670890,123381000,12896600,,,,,,,1954720,14105600
2014-01-29,KOSPI,1925.93,1941.71,1925.52,1941.15,,219931008,4474470,1145520000,399560000,,,,,,,2409650,14105600
2014-02-03,KOSDAQ,513.03,515.45,511.19,513.62,,421814016,1519400,123064000,12926100,,,,,,,1941500,14812600
2014-02-03,KOSPI,1930.09,1931.81,1917.64,1919.96,,229648992,3978600,1133350020,394960992,,,,,,,2393280,14812600
2014-02-04,KOSDAQ,506.64,507.97,505.12,507.56,,451899008,1666440,121742000,12781500,,,,,,,1936380,15367700
2014-02-04,KOSPI,1894.96,1898.08,1885.53,1886.85,,250976000,4537320,1113660030,386960000,,,,,,,2357300,15367700
2014-02-05,KOSDAQ,511.12,511.89,505.62,505.62,,448617984,1697640,121302000,12658300,,,,,,,1933780,14836400
2014-02-05,KOSPI,1897.95,1901.4,1888.47,1891.32,,244028992,3962750,1116569980,387980000,,,,,,,2390190,14836400
2014-02-06,KOSDAQ,507.52,510.65,507.52,509.87,,570169020,1704390,122867000,12846300,,,,,,,1926390,14163800
2014-02-06,KOSPI,1897.35,1910.91,1897.35,1907.89,,259440992,4100990,1126360060,391791008,,,,,,,2420250,14163800
2014-02-07,KOSDAQ,513.84,514.87,512.72,514.45,,317536992,1577520,124303000,12970100,,,,,,,1918870,13666900
2014-02-07,KOSPI,1922.45,1923.25,1910.9,1922.5,,272961984,4472640,1134989950,395280992,,,,,,,2395810,13666900
2014-02-10,KOSDAQ,517.45,518.48,516.63,518.47,,309038016,1620480,125351000,13122800,,,,,,,1915600,13836600
2014-02-10,KOSPI,1928.13,1928.39,1916.4,1923.3,,207959008,3246750,1135250050,394499008,,,,,,,2380230,13836600
2014-02-11,KOSDAQ,520.12,520.51,517.68,518.9,,334358016,1757330,125503000,13042900,,,,,,,1922160,14066700
2014-02-11,KOSPI,1924.45,1935.29,1920.55,1932.06,,226380992,3421270,1140589950,397195008,,,,,,,2375820,14066700
2014-02-12,KOSDAQ,522.28,522.28,519.96,520.64,,363288992,1744450,125967000,13092800,,,,,,,1936260,14419700
2014-02-12,KOSPI,1942.23,1942.23,1933.54,1935.84,,225374000,3648990,1143420030,398153984,,,,,,,2387000,14419700
2014-02-13,KOSDAQ,521.79,522.47,520.26,521.82,,335855008,1736800,126481000,13077600,,,,,,,1947300,14341000
2014-02-13,KOSPI,1936.62,1944.73,1924.39,1926.96,,187856992,2968180,1138109950,395968000,,,,,,,2393610,14341000
2014-02-14,KOSDAQ,523.9,524.71,522.35,522.58,,304304000,1663680,126731000,13084100,,,,,,,1949540,13632600
2014-02-14,KOSPI,1930.14,1946.81,1930.14,1940.28,,216591008,3270030,1147040000,398188000,,,,,,,2407100,13632600
2014-02-17,KOSDAQ,524.25,524.37,521.05,522,,312969984,1655160,126553000,13039900,,,,,,,1958850,13744900
2014-02-17,KOSPI,1951.74,1955.04,1942.94,1946.36,,215468000,3439630,1150540030,398987008,,,,,,,2409910,13744900
2014-02-18,KOSDAQ,523.79,525.63,523.17,525.42,,317030016,1646690,127326000,13235100,,,,,,,1969280,14330500
2014-02-18,KOSPI,1946.88,1951.06,1935.6,1946.91,,200447008,2773010,1151090050,399291008,,,,,,,2408720,14330500
2014-02-19,KOSDAQ,527.33,529.91,526.12,529.87,,302651008,1661040,128406000,13440500,,,,,,,1977020,13556300
2014-02-19,KOSPI,1944.7,1944.7,1932.44,1942.93,,213564000,3119310,1149190020,398436000,,,,,,,2410220,13556300
2014-02-20,KOSDAQ,530.28,530.35,525.68,525.69,,319024992,1640480,127402000,13256800,,,,,,,1991870,13624600
2014-02-20,KOSPI,1932.9,1941.13,1927.53,1930.57,,232323008,3904850,1141970050,395052000,,,,,,,2418610,13624600
2014-02-21,KOSDAQ,528.48,528.8,527.15,528.51,,281064000,1441840,128123000,13424500,,,,,,,1995350,13542300
2014-02-21,KOSPI,1948.03,1957.83,1946.68,1957.83,,216316000,3600760,1159139970,403135008,,,,,,,2433190,13542300
2014-02-24,KOSDAQ,530.38,530.98,526.34,526.34,,300678016,1531680,127625000,13323100,,,,,,,1992920,13706100
2014-02-24,KOSPI,1958.06,1961.41,1943.86,1949.05,,193814000,2944620,1153970050,401439008,,,,,,,2447770,13706100
2014-02-25,KOSDAQ,529.28,529.37,527.65,528.61,,300491008,1554540,128249000,13469900,,,,,,,2000730,13901400
2014-02-25,KOSPI,1958.3,1964.86,1955.7,1964.86,,226039008,3975950,1162960000,405022016,,,,,,,2439050,13901400
2014-02-26,KOSDAQ,529.59,529.79,528.01,529.23,,350392992,1749720,128409000,13458500,,,,,,,2004320,14481600
2014-02-26,KOSPI,1963.45,1973.88,1955.92,1970.77,,209148000,3986950,1166729980,407292000,,,,,,,2445550,14481600
2014-02-27,KOSDAQ,530.5,531.15,528.02,528.37,,342015008,1741050,128295000,13409000,,,,,,,2001990,14307800
2014-02-27,KOSPI,1969.85,1980.37,1965.7,1978.43,,201056000,3877560,1171849980,409679008,,,,,,,2439030,14307800
2014-02-28,KOSDAQ,529.86,529.97,527.51,528.96,,317972992,1723470,128426000,13475000,,,,,,,2007410,13895200
2014-02-28,KOSPI,1976.48,1981.15,1972.65,1979.99,,252826000,4878450,1173449980,411435008,,,,,,,2433880,13895200
2014-03-03,KOSDAQ,529.23,530.62,526.27,529.86,,309998016,1554720,128631000,13539600,,,,,,,2014810,14352700
2014-03-03,KOSPI,1967.9,1969.16,1955.11,1964.69,,222622000,3469130,1164450050,407951008,,,,,,,2425070,14352700
2014-03-04,KOSDAQ,528.18,532.56,528,531.54,,288135008,1761350,129062000,13540200,,,,,,,2003960,14352200
2014-03-04,KOSPI,1954.58,1963.56,1952.61,1954.11,,200370000,3113420,1158109950,405356000,,,,,,,2417620,14352200
2014-03-05,KOSDAQ,535.74,536.99,534.59,536.77,,309500000,1825650,130398000,13720400,,,,,,,2002430,14214100
2014-03-05,KOSPI,1973.28,1977.3,1970.28,1971.24,,197699008,3626530,1168720000,409420992,,,,,,,2428720,14214100
2014-03-06,KOSDAQ,538.29,540.4,537.98,540.33,,333649984,1880550,131238000,13803500,,,,,,,2008250,14055100
2014-03-06,KOSPI,1973.67,1975.62,1968.17,1975.62,,193740000,3410650,1171520000,410151008,,,,,,,2460320,14055100
2014-03-07,KOSDAQ,542.54,544.08,542.54,543.76,,330788992,1901220,132086000,13908200,,,,,,,2013120,13838000
2014-03-07,KOSPI,1979.7,1983.53,1968.66,1974.68,,231556992,3515860,1171059970,410014016,,,,,,,2463390,13838000
2014-03-10,KOSDAQ,545.63,545.74,541.85,542.19,,314728992,1835550,131679000,13818500,,,,,,,2025350,14707100
2014-03-10,KOSPI,1967.63,1967.66,1951.96,1954.42,,214944000,3440600,1159469950,406155008,,,,,,,2465030,14707100
2014-03-11,KOSDAQ,544.85,547.69,544.85,547.68,,332092992,1888390,133087000,14013400,,,,,,,2031560,14707800
2014-03-11,KOSPI,1957.22,1963.87,1951.2,1963.87,,247468000,3473790,1164819970,407819008,,,,,,,2467080,14707800
2014-03-12,KOSDAQ,548.12,548.19,538.79,539.3,,421126016,2087820,131067000,13638100,,,,,,,2039260,13960300
2014-03-12,KOSPI,1957.67,1958.09,1930.48,1932.54,,329924000,4312310,1146460030,401104000,,,,,,,2507280,13960300
2014-03-13,KOSDAQ,542.2,547.52,539.8,547.51,,446408000,2104600,133122000,13823700,,,,,,,2049640,14423800
2014-03-13,KOSPI,1940.35,1946.28,1931.75,1934.38,,259620000,4479880,1147369980,400196000,,,,,,,2531650,14423800
2014-03-14,KOSDAQ,542.87,546.51,542.42,544.27,,406014016,2097610,132379000,13743100,,,,,,,2057260,13724800
2014-03-14,KOSPI,1916.07,1927.89,1913.64,1919.9,,254026000,4059800,1138300030,396025984,,,,,,,2579850,13724800
2014-03-17,KOSDAQ,545.36,546.31,535.54,535.82,,373684992,2057300,130254000,13437300,,,,,,,2066820,14084800
2014-03-17,KOSPI,1921.15,1928.43,1919.61,1927.53,,214930000,3314520,1142259970,396607008,,,,,,,2611100,14084800
2014-03-18,KOSDAQ,540.03,541.43,539.12,541.15,,381924000,1759410,131570000,13634400,,,,,,,2083230,13947700
2014-03-18,KOSPI,1941.12,1946.14,1931.83,1940.21,,274288000,3630380,1149410050,398968000,,,,,,,2621690,13947700
2014-03-19,KOSDAQ,544.55,545.17,539.88,542.25,,364064000,1818460,131854000,13700700,,,,,,,2083160,13981600
2014-03-19,KOSPI,1947.34,1948.15,1935.27,1937.68,,249083008,3439440,1147629950,397947008,,,,,,,2611910,13981600
2014-03-20,KOSDAQ,541.4,542.29,539.15,541.79,,369116992,1869820,131729000,13649300,,,,,,,2090810,13781000
2014-03-20,KOSPI,1934.15,1934.63,1919.37,1919.52,,220600992,3338320,1136819970,393862016,,,,,,,2610450,13781000
2014-03-21,KOSDAQ,545.21,547.18,544.54,546.81,,398548992,2109350,132919000,13801400,,,,,,,2109630,13346100
2014-03-21,KOSPI,1930.24,1935.18,1927.85,1934.94,,252871008,3505570,1149660030,397239008,,,,,,,2599780,13346100
2014-03-24,KOSDAQ,549.35,549.43,545.58,545.6,,372732000,2107580,132672000,13749700,,,,,,,2112040,13423200
2014-03-24,KOSPI,1937.06,1950.54,1937.06,1945.55,,228280992,3312590,1155830020,399412992,,,,,,,2620330,13423200
2014-03-25,KOSDAQ,545.79,545.79,538.41,539.05,,377417984,2213810,131141000,13569500,,,,,,,2124270,13676200
2014-03-25,KOSPI,1940.9,1946.09,1936.62,1941.25,,225160992,3784240,1152679940,396900000,,,,,,,2618370,13676200
2014-03-26,KOSDAQ,541.65,544.13,540.94,544.13,,376340000,2136920,132298000,13866200,,,,,,,2136050,14115700
2014-03-26,KOSPI,1954.6,1965.44,1953.69,1964.31,,248946000,4037200,1166860030,403735008,,,,,,,2607840,14115700
2014-03-27,KOSDAQ,544.32,544.62,540.01,541.46,,315846016,2001500,131586000,13677000,,,,,,,2150880,13500400
2014-03-27,KOSPI,1963.66,1979.7,1963.1,1977.97,,218060992,3995920,1177400060,408532992,,,,,,,2593910,13500400
2014-03-28,KOSDAQ,542.35,544.45,542.34,544.1,,301072992,1800640,132314000,13714100,,,,,,,2155240,13954800
2014-03-28,KOSPI,1972.63,1985.5,1971.25,1981,,244600000,3446080,1179689980,409516000,,,,,,,2566140,13954800
2014-03-31,KOSDAQ,546.57,547.03,538.78,541.58,,287620000,1794230,131684000,13635500,,,,,,,2173020,13629800
2014-03-31,KOSPI,1988.73,1989.8,1973.05,1985.61,,241040992,4468750,1182489980,411015008,,,,,,,2554080,13629800
2014-04-01,KOSDAQ,544.51,549.08,544.06,549.08,,330254016,2075710,133481000,13893400,,,,,,,2180100,15221500
2014-04-01,KOSPI,1983.78,1991.98,1976.06,1991.98,,214642000,3928820,1185789950,411950016,,,,,,,2540670,15221500
2014-04-02,KOSDAQ,552.24,557.78,552.24,557.65,,429492000,2499920,133682000,14218200,,,,,,,2177680,13924700
2014-04-02,KOSPI,2000.13,2001.26,1995.08,1997.25,,220912992,3990740,1188800000,413784000,,,,,,,2523740,13924700
2014-04-03,KOSDAQ,560.2,560.85,556.69,557.01,,428916000,2654170,133470000,14222000,,,,,,,2181260,14025600
2014-04-03,KOSPI,1999.42,2007.88,1992.16,1993.7,,225726000,4246350,1187580030,414576992,,,,,,,2511210,14025600
